lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
праздник,18478,holiday,пра'здниках,1,FALSE,prep,pl,пр,пр,14,0
практик,14150,practices,пра'ктика,1,FALSE,acc,sg,пр,пр,2,0
практик,14150,practices,пра'ктиков,1,FALSE,acc,pl,пр,пр,0,0
практик,14150,practices,пра'ктике,1,FALSE,prep,sg,пр,пр,661,0
практик,14150,practices,пра'ктиках,1,FALSE,prep,pl,пр,пр,2,0
прах,3037,dust,пра'х,1,TRUE,acc,sg,пр,пр,504,33
прах,3037,dust,пра'хи,1,FALSE,acc,pl,пр,пр,1,0
прах,3037,dust,пра'хе,1,FALSE,prep,sg,пр,пр,37,36
прах,3037,dust,пра'хах,1,FALSE,prep,pl,пр,пр,0,0
пребывание,7310,stay,пребыва'ние,3,FALSE,acc,sg,пр,пр,16,0
пребывание,7310,stay,пребыва'ния,3,FALSE,acc,pl,пр,пр,0,0
пребывание,7310,stay,пребыва'нии,3,FALSE,prep,sg,пр,пр,14,0
пребывание,7310,stay,пребыва'ниях,3,FALSE,prep,pl,пр,пр,0,0
превосходительство,4852,excellency,превосходи'тельство,4,FALSE,acc,sg,пр,пр,1,0
превосходительство,4852,excellency,превосходи'тельства,4,FALSE,acc,pl,пр,пр,0,0
превосходительство,4852,excellency,превосходи'тельстве,4,FALSE,prep,sg,пр,пр,0,0
превосходительство,4852,excellency,превосходи'тельствах,4,FALSE,prep,pl,пр,пр,0,0
превосходство,2558,superiority,превосхо'дство,3,FALSE,acc,sg,пр,пр,4,0
превосходство,2558,superiority,превосхо'дства,3,FALSE,acc,pl,пр,пр,0,0
превосходство,2558,superiority,превосхо'дстве,3,FALSE,prep,sg,пр,пр,35,0
превосходство,2558,superiority,превосхо'дствах,3,FALSE,prep,pl,пр,пр,0,0
превращение,4059,transformation,превраще'ние,3,FALSE,acc,sg,пр,пр,6,0
превращение,4059,transformation,превраще'ния,3,FALSE,acc,pl,пр,пр,0,0
превращение,4059,transformation,превраще'нии,3,FALSE,prep,sg,пр,пр,36,0
превращение,4059,transformation,превраще'ниях,3,FALSE,prep,pl,пр,пр,7,0
пред,11525,before,пре'да,1,FALSE,acc,sg,пр,пр,0,0
пред,11525,before,пре'дов,1,FALSE,acc,pl,пр,пр,0,0
пред,11525,before,пре'де,1,FALSE,prep,sg,пр,пр,1,0
пред,11525,before,пре'дах,1,FALSE,prep,pl,пр,пр,0,0
предание,4514,tradition,преда'ние,2,FALSE,acc,sg,пр,пр,9,0
предание,4514,tradition,преда'ния,2,FALSE,acc,pl,пр,пр,2,0
предание,4514,tradition,преда'нии,2,FALSE,prep,sg,пр,пр,48,0
предание,4514,tradition,преда'ниях,2,FALSE,prep,pl,пр,пр,60,0
преданность,2824,devotion,пре'данность,1,FALSE,acc,sg,пр,пр,7,0
преданность,2824,devotion,пре'данности,1,FALSE,acc,pl,пр,пр,59,0
преданность,2824,devotion,пре'данности,1,FALSE,prep,sg,пр,пр,59,0
преданность,2824,devotion,пре'данностях,1,FALSE,prep,pl,пр,пр,0,0
предатель,2179,traitor,преда'теля,2,FALSE,acc,sg,пр,пр,7,0
предатель,2179,traitor,преда'телей,2,FALSE,acc,pl,пр,пр,1,0
предатель,2179,traitor,преда'теле,2,FALSE,prep,sg,пр,пр,1,0
предатель,2179,traitor,преда'телях,2,FALSE,prep,pl,пр,пр,1,0
предательство,2061,betrayal,преда'тельство,2,FALSE,acc,sg,пр,пр,4,0
предательство,2061,betrayal,преда'тельства,2,FALSE,acc,pl,пр,пр,0,0
предательство,2061,betrayal,преда'тельстве,2,FALSE,prep,sg,пр,пр,102,0
предательство,2061,betrayal,преда'тельствах,2,FALSE,prep,pl,пр,пр,1,0
предводитель,2347,leader,предводи'теля,3,FALSE,acc,sg,пр,пр,1,0
предводитель,2347,leader,предводи'телей,3,FALSE,acc,pl,пр,пр,0,0
предводитель,2347,leader,предводи'теле,3,FALSE,prep,sg,пр,пр,1,0
предводитель,2347,leader,предводи'телях,3,FALSE,prep,pl,пр,пр,2,0
предел,20517,limit,преде'л,2,FALSE,acc,sg,пр,пр,7,0
предел,20517,limit,преде'лы,2,FALSE,acc,pl,пр,пр,365,0
предел,20517,limit,преде'ле,2,FALSE,prep,sg,пр,пр,94,0
предел,20517,limit,преде'лах,2,FALSE,prep,pl,пр,пр,5057,3
предисловие,2368,preface,предисло'вие,3,FALSE,acc,sg,пр,пр,6,0
предисловие,2368,preface,предисло'вия,3,FALSE,acc,pl,пр,пр,0,0
предисловие,2368,preface,предисло'вии,3,FALSE,prep,sg,пр,пр,540,1
предисловие,2368,preface,предисло'виях,3,FALSE,prep,pl,пр,пр,12,0
предлог,3334,preposition,предло'г,2,FALSE,acc,sg,пр,пр,2,0
предлог,3334,preposition,предло'ги,2,FALSE,acc,pl,пр,пр,0,0
предлог,3334,preposition,предло'ге,2,FALSE,prep,sg,пр,пр,4,0
предлог,3334,preposition,предло'гах,2,FALSE,prep,pl,пр,пр,5,0
предложение,20279,proposal,предложе'ние,3,FALSE,acc,sg,пр,пр,15,0
предложение,20279,proposal,предложе'ния,3,FALSE,acc,pl,пр,пр,11,0
предложение,20279,proposal,предложе'нии,3,FALSE,prep,sg,пр,пр,153,0
предложение,20279,proposal,предложе'ниях,3,FALSE,prep,pl,пр,пр,44,0
предмет,30595,subject,предме'т,2,FALSE,acc,sg,пр,пр,142,0
предмет,30595,subject,предме'ты,2,FALSE,acc,pl,пр,пр,29,0
предмет,30595,subject,предме'те,2,FALSE,prep,sg,пр,пр,122,0
предмет,30595,subject,предме'тах,2,FALSE,prep,pl,пр,пр,78,0
предназначение,963,destination,предназначе'ние,4,FALSE,acc,sg,пр,пр,4,0
предназначение,963,destination,предназначе'ния,4,FALSE,acc,pl,пр,пр,0,0
предназначение,963,destination,предназначе'нии,4,FALSE,prep,sg,пр,пр,5,0
предназначение,963,destination,предназначе'ниях,4,FALSE,prep,pl,пр,пр,0,0
предок,5489,ancestor,пре'дка,1,FALSE,acc,sg,пр,пр,2,0
предок,5489,ancestor,пре'дков,1,FALSE,acc,pl,пр,пр,3,0
предок,5489,ancestor,пре'дке,1,FALSE,prep,sg,пр,пр,0,0
предок,5489,ancestor,пре'дках,1,FALSE,prep,pl,пр,пр,11,0
предоставление,3216,provision,предоставле'ние,4,FALSE,acc,sg,пр,пр,2,0
предоставление,3216,provision,предоставле'ния,4,FALSE,acc,pl,пр,пр,0,0
предоставление,3216,provision,предоставле'нии,4,FALSE,prep,sg,пр,пр,144,0
предоставление,3216,provision,предоставле'ниях,4,FALSE,prep,pl,пр,пр,0,0
предписание,1997,prescription,предписа'ние,3,FALSE,acc,sg,пр,пр,3,0
предписание,1997,prescription,предписа'ния,3,FALSE,acc,pl,пр,пр,0,0
предписание,1997,prescription,предписа'нии,3,FALSE,prep,sg,пр,пр,19,0
предписание,1997,prescription,предписа'ниях,3,FALSE,prep,pl,пр,пр,5,0
предположение,6890,assumption,предположе'ние,4,FALSE,acc,sg,пр,пр,1,0
предположение,6890,assumption,предположе'ния,4,FALSE,acc,pl,пр,пр,4,0
предположение,6890,assumption,предположе'нии,4,FALSE,prep,sg,пр,пр,237,0
предположение,6890,assumption,предположе'ниях,4,FALSE,prep,pl,пр,пр,28,0
предпочтение,2239,preference,предпочте'ние,3,FALSE,acc,sg,пр,пр,0,0
предпочтение,2239,preference,предпочте'ния,3,FALSE,acc,pl,пр,пр,0,0
предпочтение,2239,preference,предпочте'нии,3,FALSE,prep,sg,пр,пр,10,0
предпочтение,2239,preference,предпочте'ниях,3,FALSE,prep,pl,пр,пр,4,0
предприниматель,4930,entrepreneur,предпринима'теля,4,FALSE,acc,sg,пр,пр,0,0
предприниматель,4930,entrepreneur,предпринима'телей,4,FALSE,acc,pl,пр,пр,1,0
предприниматель,4930,entrepreneur,предпринима'теле,4,FALSE,prep,sg,пр,пр,1,0
предприниматель,4930,entrepreneur,предпринима'телях,4,FALSE,prep,pl,пр,пр,0,0
предприятие,31247,Enterprise,предприя'тие,3,FALSE,acc,sg,пр,пр,31,0
предприятие,31247,Enterprise,предприя'тия,3,FALSE,acc,pl,пр,пр,28,0
предприятие,31247,Enterprise,предприя'тии,3,FALSE,prep,sg,пр,пр,52,1
предприятие,31247,Enterprise,предприя'тиях,3,FALSE,prep,pl,пр,пр,57,0
предрассудок,2067,prejudice,предрассу'док,3,FALSE,acc,sg,пр,пр,0,0
предрассудок,2067,prejudice,предрассу'дки,3,FALSE,acc,pl,пр,пр,4,0
предрассудок,2067,prejudice,предрассу'дке,3,FALSE,prep,sg,пр,пр,3,0
предрассудок,2067,prejudice,предрассу'дках,3,FALSE,prep,pl,пр,пр,12,0
председатель,20104,Chairman,председа'теля,3,FALSE,acc,sg,пр,пр,11,0
председатель,20104,Chairman,председа'телей,3,FALSE,acc,pl,пр,пр,0,0
председатель,20104,Chairman,председа'теле,3,FALSE,prep,sg,пр,пр,9,0
председатель,20104,Chairman,председа'телях,3,FALSE,prep,pl,пр,пр,9,0
предсказание,1557,prediction,предсказа'ние,3,FALSE,acc,sg,пр,пр,3,0
предсказание,1557,prediction,предсказа'ния,3,FALSE,acc,pl,пр,пр,6,0
предсказание,1557,prediction,предсказа'нии,3,FALSE,prep,sg,пр,пр,14,0
предсказание,1557,prediction,предсказа'ниях,3,FALSE,prep,pl,пр,пр,6,0
представитель,25419,Representative,представи'теля,3,FALSE,acc,sg,пр,пр,4,0
представитель,25419,Representative,представи'телей,3,FALSE,acc,pl,пр,пр,3,0
представитель,25419,Representative,представи'теле,3,FALSE,prep,sg,пр,пр,8,0
представитель,25419,Representative,представи'телях,3,FALSE,prep,pl,пр,пр,16,0
представительство,2685,representation,представи'тельство,3,FALSE,acc,sg,пр,пр,25,0
представительство,2685,representation,представи'тельства,3,FALSE,acc,pl,пр,пр,1,0
представительство,2685,representation,представи'тельстве,3,FALSE,prep,sg,пр,пр,45,0
представительство,2685,representation,представи'тельствах,3,FALSE,prep,pl,пр,пр,9,0
представление,23582,representation,представле'ние,3,FALSE,acc,sg,пр,пр,40,0
представление,23582,representation,представле'ния,3,FALSE,acc,pl,пр,пр,21,0
представление,23582,representation,представле'нии,3,FALSE,prep,sg,пр,пр,458,2
представление,23582,representation,представле'ниях,3,FALSE,prep,pl,пр,пр,96,0
предупреждение,3277,warning,предупрежде'ние,4,FALSE,acc,sg,пр,пр,51,0
предупреждение,3277,warning,предупрежде'ния,4,FALSE,acc,pl,пр,пр,0,0
предупреждение,3277,warning,предупрежде'нии,4,FALSE,prep,sg,пр,пр,27,0
предупреждение,3277,warning,предупрежде'ниях,4,FALSE,prep,pl,пр,пр,2,0
предчувствие,3056,premonition,предчу'вствие,2,FALSE,acc,sg,пр,пр,11,0
предчувствие,3056,premonition,предчу'вствия,2,FALSE,acc,pl,пр,пр,12,0
предчувствие,3056,premonition,предчу'вствии,2,FALSE,prep,sg,пр,пр,179,0
предчувствие,3056,premonition,предчу'вствиях,2,FALSE,prep,pl,пр,пр,8,0
предшественник,2423,predecessor,предше'ственника,2,FALSE,acc,sg,пр,пр,0,0
предшественник,2423,predecessor,предше'ственников,2,FALSE,acc,pl,пр,пр,3,0
предшественник,2423,predecessor,предше'ственнике,2,FALSE,prep,sg,пр,пр,0,0
предшественник,2423,predecessor,предше'ственниках,2,FALSE,prep,pl,пр,пр,0,0
преемник,2023,successor,прее'мника,2,FALSE,acc,sg,пр,пр,1,0
преемник,2023,successor,прее'мников,2,FALSE,acc,pl,пр,пр,0,0
преемник,2023,successor,прее'мнике,2,FALSE,prep,sg,пр,пр,0,0
преемник,2023,successor,прее'мниках,2,FALSE,prep,pl,пр,пр,0,0
президент,31983,President,президе'нта,3,FALSE,acc,sg,пр,пр,12,0
президент,31983,President,президе'нтов,3,FALSE,acc,pl,пр,пр,1,0
президент,31983,President,президе'нте,3,FALSE,prep,sg,пр,пр,9,0
президент,31983,President,президе'нтах,3,FALSE,prep,pl,пр,пр,0,0
президиум,3681,presidium,прези'диум,2,FALSE,acc,sg,пр,пр,226,0
президиум,3681,presidium,прези'диумы,2,FALSE,acc,pl,пр,пр,5,0
президиум,3681,presidium,прези'диуме,2,FALSE,prep,sg,пр,пр,380,0
президиум,3681,presidium,прези'диумах,2,FALSE,prep,pl,пр,пр,24,0
презрение,4554,contempt,презре'ние,2,FALSE,acc,sg,пр,пр,25,2
презрение,4554,contempt,презре'ния,2,FALSE,acc,pl,пр,пр,1,0
презрение,4554,contempt,презре'нии,2,FALSE,prep,sg,пр,пр,68,1
презрение,4554,contempt,презре'ниях,2,FALSE,prep,pl,пр,пр,0,0
преимущество,8430,advantage,преиму'щество,3,FALSE,acc,sg,пр,пр,3,0
преимущество,8430,advantage,преиму'щества,3,FALSE,acc,pl,пр,пр,4,0
преимущество,8430,advantage,преиму'ществе,3,FALSE,prep,sg,пр,пр,13,0
преимущество,8430,advantage,преиму'ществах,3,FALSE,prep,pl,пр,пр,29,0
прекращение,3562,termination,прекраще'ние,3,FALSE,acc,sg,пр,пр,2,0
прекращение,3562,termination,прекраще'ния,3,FALSE,acc,pl,пр,пр,0,0
прекращение,3562,termination,прекраще'нии,3,FALSE,prep,sg,пр,пр,24,0
прекращение,3562,termination,прекраще'ниях,3,FALSE,prep,pl,пр,пр,0,0
прелесть,5321,beauty,пре'лесть,1,FALSE,acc,sg,пр,пр,16,0
прелесть,5321,beauty,пре'лести,1,FALSE,acc,pl,пр,пр,25,0
прелесть,5321,beauty,пре'лести,1,FALSE,prep,sg,пр,пр,25,0
прелесть,5321,beauty,пре'лестях,1,FALSE,prep,pl,пр,пр,4,0
премьер,9609,Prime,премье'ра,2,FALSE,acc,sg,пр,пр,3,0
премьер,9609,Prime,премье'ров,2,FALSE,acc,pl,пр,пр,0,0
премьер,9609,Prime,премье'ре,2,FALSE,prep,sg,пр,пр,6,0
премьер,9609,Prime,премье'рах,2,FALSE,prep,pl,пр,пр,2,0
пренебрежение,1460,neglect,пренебреже'ние,4,FALSE,acc,sg,пр,пр,2,1
пренебрежение,1460,neglect,пренебреже'ния,4,FALSE,acc,pl,пр,пр,0,0
пренебрежение,1460,neglect,пренебреже'нии,4,FALSE,prep,sg,пр,пр,65,0
пренебрежение,1460,neglect,пренебреже'ниях,4,FALSE,prep,pl,пр,пр,0,0
преобразование,4556,transformation,преобразова'ние,5,FALSE,acc,sg,пр,пр,4,0
преобразование,4556,transformation,преобразова'ния,5,FALSE,acc,pl,пр,пр,2,0
преобразование,4556,transformation,преобразова'нии,5,FALSE,prep,sg,пр,пр,35,0
преобразование,4556,transformation,преобразова'ниях,5,FALSE,prep,pl,пр,пр,5,0
преодоление,2552,overcome,преодоле'ние,4,FALSE,acc,sg,пр,пр,12,0
преодоление,2552,overcome,преодоле'ния,4,FALSE,acc,pl,пр,пр,0,0
преодоление,2552,overcome,преодоле'нии,4,FALSE,prep,sg,пр,пр,142,0
преодоление,2552,overcome,преодоле'ниях,4,FALSE,prep,pl,пр,пр,0,0
препарат,5846,preparation,препара'т,3,FALSE,acc,sg,пр,пр,4,0
препарат,5846,preparation,препара'ты,3,FALSE,acc,pl,пр,пр,2,0
препарат,5846,preparation,препара'те,3,FALSE,prep,sg,пр,пр,24,0
препарат,5846,preparation,препара'тах,3,FALSE,prep,pl,пр,пр,26,0
преподаватель,4306,teacher,преподава'теля,4,FALSE,acc,sg,пр,пр,1,0
преподаватель,4306,teacher,преподава'телей,4,FALSE,acc,pl,пр,пр,2,0
преподаватель,4306,teacher,преподава'теле,4,FALSE,prep,sg,пр,пр,2,0
преподаватель,4306,teacher,преподава'телях,4,FALSE,prep,pl,пр,пр,4,0
препятствие,5559,obstacle,препя'тствие,2,FALSE,acc,sg,пр,пр,8,0
препятствие,5559,obstacle,препя'тствия,2,FALSE,acc,pl,пр,пр,0,0
препятствие,5559,obstacle,препя'тствии,2,FALSE,prep,sg,пр,пр,1,0
препятствие,5559,obstacle,препя'тствиях,2,FALSE,prep,pl,пр,пр,13,0
преследование,2963,pursuit,пресле'дование,2,FALSE,acc,sg,пр,пр,20,0
преследование,2963,pursuit,пресле'дования,2,FALSE,acc,pl,пр,пр,2,0
